enlace,name
https://www.misprofesores.com/profesores/Laura-Ramos-Languren_61493,"ramos languren, laura"
https://www.misprofesores.com/profesores/Javier-Ramos-Rosales_58691,"ramos rosales, javier"
https://www.misprofesores.com/profesores/Javier-Hernan-Ramos-Rosales_68683,"ramos rosales, javier hernan"
https://www.misprofesores.com/profesores/Victor-Ramirez-Amaya_42325,"ramirez amaya, victor"
https://www.misprofesores.com/profesores/Maura-Ramirez_35735,"ramirez, maura"
https://www.misprofesores.com/profesores/BLANCA-ESTELA-REGUERO-REZA_148051,"reguero reza, blanca estela"
https://www.misprofesores.com/profesores/Blanca-Estela-Reguero-Reza_36333,"reguero reza, blanca estela"
https://www.misprofesores.com/profesores/Blanca-Estela-Reguero-Reza_19939,"reguero reza, blanca estela"
https://www.misprofesores.com/profesores/Liliana-Patricia-Reveles-Quezada_84611,"reveles quezada, liliana patricia"
https://www.misprofesores.com/profesores/Azalea-Reyes-Aguilar_41590,"reyes aguilar, azalea"
https://www.misprofesores.com/profesores/Azalea-Reyes-aguilar_113650,"reyes aguilar, azalea"
https://www.misprofesores.com/profesores/Raul-Reyes-Contreras_85195,"reyes contreras, raul"
https://www.misprofesores.com/profesores/ANA-MARIA ELIZABETH-REYES-CORTES_43101,"reyes cortes, ana maria elizabeth"
https://www.misprofesores.com/profesores/David-Raunel-Reyes-Dominguez_36039,"reyes dominguez, david raunel"
https://www.misprofesores.com/profesores/DAVID-RAUNEL-REYES-DOMINGUEZ_166577,"reyes dominguez, david raunel"
https://www.misprofesores.com/profesores/Isabel-Reyes-Lagunes_28439,"reyes lagunes, isabel"
https://www.misprofesores.com/profesores/Ofelia-Reyes-Nicolat_41911,"reyes nicolat, ofelia"
https://www.misprofesores.com/profesores/maria-de lourdes-reyes-ponce_64516,"reyes ponce, maria de lourdes"
https://www.misprofesores.com/profesores/Jose-Luis-Reyes_23064,"luis reyes, jose"
https://www.misprofesores.com/profesores/LOURDES-REYES_53494,"reyes, lourdes"
https://www.misprofesores.com/profesores/maria-de lourdes-reyes_31456,"de lourdes reyes, maria"
https://www.misprofesores.com/profesores/Michael-Reyes_113633,"reyes, michael"
https://www.misprofesores.com/profesores/LEONARDO-REYNOSO-ERAZO_50626,"reynoso erazo, leonardo"
https://www.misprofesores.com/profesores/marco-Rigo-Lemini_35565,"rigo lemini, marco"
https://www.misprofesores.com/profesores/IRMA-YOLANDA-RIO-PORTILLA_63953,"rio portilla, irma yolanda"
https://www.misprofesores.com/profesores/Enriqueta-Rios-Santa Cruz Polanco_41363,"rios santa cruz polanco, enriqueta"
https://www.misprofesores.com/profesores/Alejandro-Rivas-Mendez_154872,"rivas mendez, alejandro"
https://www.misprofesores.com/profesores/carmen-riveira-p._29005,"riveira p., carmen"
https://www.misprofesores.com/profesores/Maria-del Carmen-Riveira-Perez_42633,"riveira perez, maria del carmen"
https://www.misprofesores.com/profesores/Sofia-Rivera-Aragon_30428,"rivera aragon, sofia"
https://www.misprofesores.com/profesores/Jorge-Luis-Rivera-Garcia_181195,"rivera garcia, jorge luis"
https://www.misprofesores.com/profesores/Jorge-Luis-Rivero-Garcia_177284,"rivero garcia, jorge luis"
https://www.misprofesores.com/profesores/Angelica-Riveros-Rosas_65324,"riveros rosas, angelica"
https://www.misprofesores.com/profesores/Alicia-Roca-Cogordan_49776,"roca cogordan, alicia"
https://www.misprofesores.com/profesores/Luz-Maria del Rosario-Rocha-Gimenez_43907,"rocha gimenez, luz maria del rosario"
https://www.misprofesores.com/profesores/Luz-maria-Rocha-Jimenez_95676,"rocha jimenez, luz maria"
https://www.misprofesores.com/profesores/tania-esmeralda-rocha-sanches_31062,"rocha sanches, tania esmeralda"
https://www.misprofesores.com/profesores/Rodrigo-Rodrigo-Benavides Zapata_159827,"rodrigo benavides zapata, rodrigo"
https://www.misprofesores.com/profesores/Moises-Eduardo-Rodriguez-Olvera_126255,"rodriguez olvera, moises eduardo"
https://www.misprofesores.com/profesores/Dolores-Rodriguez-Ortiz_26611,"rodriguez ortiz, dolores"
https://www.misprofesores.com/profesores/Ivonne-Rodriguez_118176,"rodriguez, ivonne"
https://www.misprofesores.com/profesores/Gabriela-Eugenia-Rodriguez-Ceja_164364,"rodriguez ceja, gabriela eugenia"
https://www.misprofesores.com/profesores/Carlos-Augusto-Rodriguez-duran_125274,"rodriguez duran, carlos augusto"
https://www.misprofesores.com/profesores/Katia-Rodriguez-Gonzalez_51148,"rodriguez gonzalez, katia"
https://www.misprofesores.com/profesores/Victor-Manuel-Rodriguez-Molina_56327,"rodriguez molina, victor manuel"
https://www.misprofesores.com/profesores/Aidee-Elena-Rodriguez-Serrano_100817,"rodriguez serrano, aidee elena"
https://www.misprofesores.com/profesores/Erminda-Rodriguez_70444,"rodriguez, erminda"
https://www.misprofesores.com/profesores/Gabriela-Eugenia-Rodriguez_141177,"eugenia rodriguez, gabriela"
https://www.misprofesores.com/profesores/Luis-Miguel-rodriguez_62922,"miguel rodriguez, luis"
https://www.misprofesores.com/profesores/Gilda-Rojas-Fernandez_77316,"rojas fernandez, gilda"
https://www.misprofesores.com/profesores/Olga-araceli-Rojas-ramoS_125755,"rojas ramos, olga araceli"
https://www.misprofesores.com/profesores/Olga-Araceli-Rojas-Ramos_19937,"rojas ramos, olga araceli"
https://www.misprofesores.com/profesores/Sylvia-Margarita-Rojas-Ramirez_47287,"rojas ramirez, sylvia margarita"
https://www.misprofesores.com/profesores/Carlos-Rojas_30371,"rojas, carlos"
https://www.misprofesores.com/profesores/Laura-Rojo-Ornelas_133637,"rojo ornelas, laura"
https://www.misprofesores.com/profesores/Laura-Rojo-Ornelas_133626,"rojo ornelas, laura"
https://www.misprofesores.com/profesores/Daniela-Roldan_110150,"roldan, daniela"
https://www.misprofesores.com/profesores/martha-romay-morales_32454,"romay morales, martha"
https://www.misprofesores.com/profesores/Daniel-Romero-Andrade_155756,"romero andrade, daniel"
https://www.misprofesores.com/profesores/Karina-Romero-Garcia_64798,"romero garcia, karina"
https://www.misprofesores.com/profesores/Gabriela-Romero-Garcia_41054,"romero garcia, gabriela"
https://www.misprofesores.com/profesores/PATRICIA-ROMERO_35770,"romero, patricia"
https://www.misprofesores.com/profesores/PATRICIA-ROMERO_35769,"romero, patricia"
https://www.misprofesores.com/profesores/Talia-Roman_141154,"roman, talia"
https://www.misprofesores.com/profesores/emma-vivian-root-groos_32382,"root groos, emma vivian"
https://www.misprofesores.com/profesores/Marcela-Rosas-Pena_171906,"rosas pena, marcela"
https://www.misprofesores.com/profesores/Milena-Rosenverg-Celis_55463,"rosenverg celis, milena"
https://www.misprofesores.com/profesores/Emma-Vivian-Roth-Gross_41418,"roth gross, emma vivian"
https://www.misprofesores.com/profesores/Karen-Polett-Rubio-Exiga_172638,"rubio exiga, karen polett"
https://www.misprofesores.com/profesores/ALEJANDRA-EVELYN-RUIZ-CONTRERAS_109056,"ruiz contreras, alejandra evelyn"
https://www.misprofesores.com/profesores/Veronica-Ruiz-Gonzalez_130900,"ruiz gonzalez, veronica"
https://www.misprofesores.com/profesores/Alejandra-Ruiz_24105,"ruiz, alejandra"
https://www.misprofesores.com/profesores/Jorge-Ruiz_26688,"ruiz, jorge"
https://www.misprofesores.com/profesores/Javier-Dario-Rios_152068,"dario rios, javier"
https://www.misprofesores.com/profesores/Wady-Alexander-Rios_123823,"alexander rios, wady"
https://www.misprofesores.com/profesores/ELISA-SAAD-DAYAN_60865,"saad dayan, elisa"
https://www.misprofesores.com/profesores/Inda-Guadalue-Saenz-Romero_68239,"saenz romero, inda guadalue"
https://www.misprofesores.com/profesores/pablo-saenz_37108,"saenz, pablo"
https://www.misprofesores.com/profesores/guadalupe-saez-romero_29660,"saez romero, guadalupe"
https://www.misprofesores.com/profesores/Erik-Salazar_35640,"salazar, erik"
https://www.misprofesores.com/profesores/Mariana-Salcedo_104572,"salcedo, mariana"
https://www.misprofesores.com/profesores/Alfonso-Rafael-Salgado-Benitez_19931,"salgado benitez, alfonso rafael"
https://www.misprofesores.com/profesores/Octavio-Salvador-Ginez_171800,"salvador ginez, octavio"
https://www.misprofesores.com/profesores/Octavio-Salvador_171791,"salvador, octavio"
https://www.misprofesores.com/profesores/Laura-Angela-Samarriba-Rocha_74846,"samarriba rocha, laura angela"
https://www.misprofesores.com/profesores/Rozzana-Sanchez-Aragon_32555,"sanchez aragon, rozzana"
https://www.misprofesores.com/profesores/Sanchez-Carrasco Livia-Sanchez-Carrasco Livia_161114,"sanchez carrasco livia, sanchez carrasco livia"
https://www.misprofesores.com/profesores/Hugo-Sanchez-Castillo_26623,"sanchez castillo, hugo"
https://www.misprofesores.com/profesores/Gerardo-Sanchez-Dinorin_104459,"sanchez dinorin, gerardo"
https://www.misprofesores.com/profesores/ELDA-LUISA-SANCHEZ-FERNANDEZ_51429,"sanchez fernandez, elda luisa"
https://www.misprofesores.com/profesores/Jose-Luis-Sanchez-Gamez_32289,"sanchez gamez, jose luis"
https://www.misprofesores.com/profesores/Rebeca-Sanchez-Monroy_59677,"sanchez monroy, rebeca"
https://www.misprofesores.com/profesores/gloria-sanchez_55613,"sanchez, gloria"
https://www.misprofesores.com/profesores/juan-manuel-sanchez_36969,"manuel sanchez, juan"
https://www.misprofesores.com/profesores/Guadalupe-Santaella_31497,"santaella, guadalupe"
https://www.misprofesores.com/profesores/Dulce-Viridiana-Santiago-Garcia_154871,"santiago garcia, dulce viridiana"
https://www.misprofesores.com/profesores/Raul-Santibanez_134175,"santibanez, raul"
https://www.misprofesores.com/profesores/Lizeth-Yael-Santos-Torres_165192,"santos torres, lizeth yael"
https://www.misprofesores.com/profesores/Carlos-Santoyo-Velasco_35749,"santoyo velasco, carlos"
https://www.misprofesores.com/profesores/Victor-Fidel-Sastre-Rodriguez_19953,"sastre rodriguez, victor fidel"
https://www.misprofesores.com/profesores/jesus-segura-hidalgo_31309,"segura hidalgo, jesus"
https://www.misprofesores.com/profesores/celso-serra_23775,"serra, celso"
https://www.misprofesores.com/profesores/Laura-Shneidman_94822,"shneidman, laura"
https://www.misprofesores.com/profesores/Cecilia-Silva-Gutierrez_26682,"silva gutierrez, cecilia"
https://www.misprofesores.com/profesores/Karina-Simon_28275,"simon, karina"
https://www.misprofesores.com/profesores/Leonardo-Soler-Anguiano_175263,"soler anguiano, leonardo"
https://www.misprofesores.com/profesores/victor-manuel-solis_23769,"manuel solis, victor"
https://www.misprofesores.com/profesores/Rodolfo-Solis-Vivanco_41894,"solis vivanco, rodolfo"
https://www.misprofesores.com/profesores/LAURA-SOMARRIBA-ROCHA_27838,"somarriba rocha, laura"
https://www.misprofesores.com/profesores/Janett-Esmeralda-Sosa-Torralba_93216,"sosa torralba, janett esmeralda"
https://www.misprofesores.com/profesores/Gabriel-Soto-Cristobal_159961,"soto cristobal, gabriel"
https://www.misprofesores.com/profesores/Juan-Soto_58833,"soto, juan"
https://www.misprofesores.com/profesores/erika-souza_28485,"souza, erika"
https://www.misprofesores.com/profesores/Karla-Suarez-Rodriguez_87050,"suarez rodriguez, karla"
https://www.misprofesores.com/profesores/Gerardo-Sanchez-Dinorin_95957,"sanchez dinorin, gerardo"
https://www.misprofesores.com/profesores/Lizbeth-Sanchez-Garcia_108447,"sanchez garcia, lizbeth"
https://www.misprofesores.com/profesores/JOSE-LUIS-SANCHEZ-GAMEZ_23051,"sanchez gamez, jose luis"
https://www.misprofesores.com/profesores/Martha-Lorena-Sanchez-Padilla_133816,"sanchez padilla, martha lorena"
https://www.misprofesores.com/profesores/Juan-Jose-Sanchez-Sosa_53377,"sanchez sosa, juan jose"
https://www.misprofesores.com/profesores/Cuauhtemoc-Sanchez-Vega_142904,"sanchez vega, cuauhtemoc"
https://www.misprofesores.com/profesores/Carlos-Omar-Sanchez-Xicotencatl_59172,"sanchez xicotencatl, carlos omar"
https://www.misprofesores.com/profesores/livia-Sanchez_37247,"sanchez, livia"
https://www.misprofesores.com/profesores/Jose-Antonio-Talayero_34268,"antonio talayero, jose"
https://www.misprofesores.com/profesores/Emma-Teereira_56187,"teereira, emma"
https://www.misprofesores.com/profesores/Mario-Arturo-Tellez_78410,"arturo tellez, mario"
https://www.misprofesores.com/profesores/Raul-Tenorio_23052,"tenorio, raul"
https://www.misprofesores.com/profesores/marquina-teran-guillen_26636,"teran guillen, marquina"
https://www.misprofesores.com/profesores/Marquina-Teran-Guillen_19961,"teran guillen, marquina"
https://www.misprofesores.com/profesores/Jannete-Tierrablanca-Bermudez_83709,"tierrablanca bermudez, jannete"
https://www.misprofesores.com/profesores/Aldo-Toledo_124765,"toledo, aldo"
https://www.misprofesores.com/profesores/omar-torreblanca_37968,"torreblanca, omar"
https://www.misprofesores.com/profesores/Paulina-Torres-Carrillo_109241,"torres carrillo, paulina"
https://www.misprofesores.com/profesores/Alvaro-Florencio-Torres-Chavez_41379,"torres chavez, alvaro florencio"
https://www.misprofesores.com/profesores/Isabel-Torres-Knoop_80110,"torres knoop, isabel"
https://www.misprofesores.com/profesores/KARINA-TORRES-MALDONADO_27128,"torres maldonado, karina"
https://www.misprofesores.com/profesores/Frine-Torres_90603,"torres, frine"
https://www.misprofesores.com/profesores/Angel-Tovar-y Romo_53597,"tovar y romo, angel"
https://www.misprofesores.com/profesores/Edith-Trejo-Centeno_152986,"trejo centeno, edith"
https://www.misprofesores.com/profesores/MARTHA-PATRICIA-TREJO-MORALES_166473,"trejo morales, martha patricia"
https://www.misprofesores.com/profesores/Martha-Patricia-Trejo-Morales_167806,"trejo morales, martha patricia"
https://www.misprofesores.com/profesores/esther-trejo-oviedo_160092,"trejo oviedo, esther"
https://www.misprofesores.com/profesores/patricia-trejo_36011,"trejo, patricia"
https://www.misprofesores.com/profesores/Ana-Laura-Trigo-Clapes_180960,"trigo clapes, ana laura"
https://www.misprofesores.com/profesores/Rosalia-Trinella-Estudillo Flores_101933,"trinella estudillo flores, rosalia"
https://www.misprofesores.com/profesores/Raul-Emmanuel-Trujano_35737,"emmanuel trujano, raul"
https://www.misprofesores.com/profesores/Gabriel-Trujillo-Colotla_71429,"trujillo colotla, gabriel"
https://www.misprofesores.com/profesores/Ricardo-Trujillo-Correa_41591,"trujillo correa, ricardo"
https://www.misprofesores.com/profesores/Pitoloco-Tucola_121489,"tucola, pitoloco"
https://www.misprofesores.com/profesores/Claudio-Arturo-Tzompantzi-Miguel_104570,"tzompantzi miguel, claudio arturo"
https://www.misprofesores.com/profesores/javier-urbina-soria_53320,"urbina soria, javier"
https://www.misprofesores.com/profesores/FELIPE-URIBE_24989,"uribe, felipe"
https://www.misprofesores.com/profesores/Israel-Vaca-Palomares_94385,"vaca palomares, israel"
https://www.misprofesores.com/profesores/Karla-Valderrama_33113,"valderrama, karla"
https://www.misprofesores.com/profesores/Pablo-Valderrama_25668,"valderrama, pablo"
https://www.misprofesores.com/profesores/Maria-Fernanda-Valencia-Camargo_82806,"valencia camargo, maria fernanda"
https://www.misprofesores.com/profesores/Matilde-Valencia-Flores_53107,"valencia flores, matilde"
https://www.misprofesores.com/profesores/Andromeda-Valencia-Ortiz_51603,"valencia ortiz, andromeda"
https://www.misprofesores.com/profesores/alejandra-valencia_26695,"valencia, alejandra"
https://www.misprofesores.com/profesores/Kenji-Valencia_106597,"valencia, kenji"
https://www.misprofesores.com/profesores/Jorge-Alfonso-Valenzuela-Vallejo_19950,"valenzuela vallejo, jorge alfonso"
https://www.misprofesores.com/profesores/Maria-Asuncion-Valenzuela_35564,"asuncion valenzuela, maria"
https://www.misprofesores.com/profesores/Mirna-Valle-G._31294,"valle g., mirna"
https://www.misprofesores.com/profesores/Victoria-Magdalena-Varela-Macedo_40721,"varela macedo, victoria magdalena"
https://www.misprofesores.com/profesores/Juan-Varela_28272,"varela, juan"
https://www.misprofesores.com/profesores/Aurora-Vargas-Tomero_67610,"vargas tomero, aurora"
https://www.misprofesores.com/profesores/GABRIEL-VAZQUEZ-FERNANDEZ_43248,"vazquez fernandez, gabriel"
https://www.misprofesores.com/profesores/Fernando-Vazquez-Pineda_32453,"vazquez pineda, fernando"
https://www.misprofesores.com/profesores/Lizbeth-Vega-Perez_105579,"vega perez, lizbeth"
https://www.misprofesores.com/profesores/Lizbeth-Vega-Perez_105578,"vega perez, lizbeth"
https://www.misprofesores.com/profesores/Javier-Vega-Rugerio_43338,"vega rugerio, javier"
https://www.misprofesores.com/profesores/Martha-Irene-Vega_83472,"irene vega, martha"
https://www.misprofesores.com/profesores/Rafael-Velazquez-Cruz_108444,"velazquez cruz, rafael"
https://www.misprofesores.com/profesores/DAVID-NATHANAEL-VELAZQUEZ-MARTINEZ_105794,"velazquez martinez, david nathanael"
https://www.misprofesores.com/profesores/david-nathanael-velazquez-matinez_74932,"velazquez matinez, david nathanael"
https://www.misprofesores.com/profesores/David-Velazquez_25111,"velazquez, david"
https://www.misprofesores.com/profesores/ALICIA-ELVIRA-VELEZ-GARCIA_156739,"velez garcia, alicia elvira"
https://www.misprofesores.com/profesores/Alicia-Velez_31308,"velez, alicia"
https://www.misprofesores.com/profesores/Rita-Velazquez-Lerma_19941,"velazquez lerma, rita"
https://www.misprofesores.com/profesores/Alicia-Marisela-Velazquez-Medina_46274,"velazquez medina, alicia marisela"
https://www.misprofesores.com/profesores/David-Ignacio-Velazquez-Rendon_139990,"velazquez rendon, david ignacio"
https://www.misprofesores.com/profesores/Marcos-Evencio-Verdejo-Manzano_19945,"verdejo manzano, marcos evencio"
https://www.misprofesores.com/profesores/Fabian-Vergara-Ovalle_167293,"vergara ovalle, fabian"
https://www.misprofesores.com/profesores/Marco-Antonio-Vicario-Ocampo_39765,"vicario ocampo, marco antonio"
https://www.misprofesores.com/profesores/Eduardo-Victor_21939,"victor, eduardo"
https://www.misprofesores.com/profesores/Jose-Luis-Villagomez_53058,"luis villagomez, jose"
https://www.misprofesores.com/profesores/Gabina-Villagran-Vazquez_75389,"villagran vazquez, gabina"
https://www.misprofesores.com/profesores/Tania-Villanueva-Martinez_105594,"villanueva martinez, tania"
https://www.misprofesores.com/profesores/Lamberto-Villanueva_19964,"villanueva, lamberto"
https://www.misprofesores.com/profesores/TANIA-Villanueva_94310,"villanueva, tania"
https://www.misprofesores.com/profesores/Tonatiuh-Villanueva_141091,"villanueva, tonatiuh"
https://www.misprofesores.com/profesores/Gabriela-Villarreal-Villafane_83240,"villarreal villafane, gabriela"
https://www.misprofesores.com/profesores/jose-francisco-villasana-reyes_158564,"villasana reyes, jose francisco"
https://www.misprofesores.com/profesores/Miguel-Alejandro-Villavicencio-Carranza_84380,"villavicencio carranza, miguel alejandro"
https://www.misprofesores.com/profesores/erika-villavicencio_35604,"villavicencio, erika"
https://www.misprofesores.com/profesores/Flay-Antonio-Villegas-Martinez_60860,"villegas martinez, flay antonio"
https://www.misprofesores.com/profesores/Silvia-Vite-San Pedro_43339,"vite san pedro, silvia"
https://www.misprofesores.com/profesores/Diana-Vazquez-Cruz_66222,"vazquez cruz, diana"
https://www.misprofesores.com/profesores/Ramses-Vazquez-Lira_26690,"vazquez lira, ramses"
https://www.misprofesores.com/profesores/Jaime-Winkler-Pytowski_59293,"winkler pytowski, jaime"
https://www.misprofesores.com/profesores/JAIME-WINKLER-PYTOWSKI_43254,"winkler pytowski, jaime"
https://www.misprofesores.com/profesores/patricia-wonchee_31452,"wonchee, patricia"
https://www.misprofesores.com/profesores/Karin-Wriedt-Runne_93026,"wriedt runne, karin"
https://www.misprofesores.com/profesores/Ulises-Xocolotzin-Eligio_63926,"xocolotzin eligio, ulises"
https://www.misprofesores.com/profesores/Dalila-Yussif-Roffe_43333,"yussif roffe, dalila"
https://www.misprofesores.com/profesores/Antonio-Zainos-Rosales_28123,"zainos rosales, antonio"
https://www.misprofesores.com/profesores/Irma-Zaldivar-Martinez_19958,"zaldivar martinez, irma"
https://www.misprofesores.com/profesores/oscar-Zamora_23774,"zamora, oscar"
https://www.misprofesores.com/profesores/Tomas-Zaragoza-Resendiz_41198,"zaragoza resendiz, tomas"
https://www.misprofesores.com/profesores/Carlos-Zepeda_159949,"zepeda, carlos"
https://www.misprofesores.com/profesores/German-Alvarez-Diaz de Leon_19942,"alvarez diaz de leon, german"
https://www.misprofesores.com/profesores/Jorge-Alvarez_131864,"alvarez, jorge"
https://www.misprofesores.com/profesores/Jorge-Alvarez_31616,"alvarez, jorge"
https://www.misprofesores.com/profesores/Raul-Avila-Santibanez_19940,"avila santibanez, raul"
